id,title,release_date,vote_average,vote_count,popularity,original_language,genre_ids,budget,revenue,runtime,production_companies,overview
11451,Herbie Fully Loaded,2005-06-22,5.737,2198,34.259,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",50000000,144100000,100,"['Walt Disney Pictures', 'Robert Simonds Productions']","Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor."
152584,Blue Is the Warmest Color,2013-10-09,7.09,4457,38.379,fr,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",4300000,19465835,180,"['Wild Bunch', 'SCOPE Pictures', ""Quat'sous Films"", 'France 2 Cinéma', 'RTBF', 'Alcatraz Films', 'Vértigo Films']","Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself."
302156,Criminal,2016-04-07,6.19,1670,34.01,en,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",31500000,14708696,113,"['BenderSpink', 'Campbell Grobman Films', 'Criminal Productions', 'Fipex Holding', 'Lionsgate', 'Millennium Media', 'Davis Films', 'Summit Entertainment']","CIA Agent Bill Pope is on a mission to track down a shadowy hacker named 'The Dutchman'. When he gets mysteriously killed, an experimental procedure transfers his memories into a dangerous ex-convict. When he wakes up Pope's memories, his mission is to eliminate The Dutchman before the hacker launches ICBMs and starts World War III."
365177,Borderlands,2024-08-07,0.0,0,38.348,en,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",100000000,0,102,"['Picturestart', 'Arad Productions', 'Gearbox Studios', '2K', 'Media Capital Technologies', 'Lionsgate']","After returning to her home planet Pandora, infamous outlaw Lilith is given a dangerous mission and forms an alliance (and potential friendship) with other criminals, including former mercenary Roland, demolitionist Tiny Tina and her protector Krieg, insane scientist Tannis, and the wisecracking robot Claptrap. The mission: find and protect the missing (and important) daughter of a powerful man named Atlas. But things may not be as they seem, as the girl holds the key to great power that can change the fate of the universe."
39206,Detective Conan: Jolly Roger in the Deep Azure,2007-04-21,6.508,121,53.661,ja,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",0,0,110,"['TMS Entertainment', 'TOHO']","The Isle of Koumi, a beautiful island in the Pacific Ocean. On the island, people pass an old legend down from generation to generation that there was the Seabed Palace, an ancient ruin at the bottom of the sea, where the treasure of 2 female pirates, Anne Bonnie & Mary Reed (who really existed 300 years ago), was left. When Conan and his friends visit Koumi Island while on vacation, they meet some treasure hunters. There was something suspicious about them."
3050,Doctor Dolittle,1998-06-26,5.693,2966,31.5,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",71000000,294500000,85,"['20th Century Fox', 'Davis Entertainment', 'Joseph M. Singer Entertainment']","A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!"
11880,Dog Soldiers,2002-05-10,6.706,824,38.323,en,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2000000,3537283,105,"['The Victor Film Company', 'The Carousel Picture Company', 'The Noel Gay Motion Picture Company', 'Kismet Entertainment Group', 'Luxembourg Film Fund']","A band of soldiers is dispatched to war games deep in the woods. When they stumble across a rival team slaughtered in camp, they realize they're not alone."
1620,Hitman,2007-11-21,6.125,3188,31.0,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",24000000,99965753,94,"['EuropaCorp', 'Charles Gordon Productions', 'Adrian Askarieh Productions']","A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue."
558449,Gladiator II,2024-11-13,0.0,0,27.623,en,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",310000000,0,0,"['Paramount', 'Universal Pictures', 'Red Wagon Entertainment', 'Parkes+MacDonald Image Nation', 'Scott Free Productions']","The film will follow the continuing story of Lucius, the son of Lucilla."
9374,Death Becomes Her,1992-07-30,6.765,2495,31.744,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",55000000,149000000,104,['Universal Pictures'],"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot."
457232,Lamborghini: The Man Behind the Legend,2022-11-18,6.433,531,32.278,en,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1709686,0,97,"['Iervolino & Lady Bacardi Entertainment', 'Grindstone Entertainment Group', 'Lambofilm', 'Zian Films']","Follow the launch of Lamborghini’s career as a manufacturer of tractors, a creator of military vehicles during World War II, and the designer of Lamborghini cars, which he launched in 1963 as the high-end sports car company Automobili Lamborghini."
1146148,"Sorry, Charlie",2023-10-06,6.4,7,41.783,en,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,0,75,[],A remote helpline volunteer is targeted by a stranger who lures women from their homes with a recording of a crying baby.
446894,Smallfoot,2018-09-20,6.778,1466,38.28,en,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",80000000,214115531,96,"['Warner Bros. Pictures Animation', 'Zaftig Films', 'Warner Bros. Pictures']",A bright young yeti finds something he thought didn't exist—a human. News of this “smallfoot” throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.
723072,Host,2020-12-04,6.482,878,38.278,en,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",100000,443807,57,"['Shadowhouse Films', 'BOO-URNS']","Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes, they begin to realise they might not survive the night."
723072,Host,2020-12-04,6.482,878,38.278,en,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",100000,443807,57,"['Shadowhouse Films', 'BOO-URNS']","Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes, they begin to realise they might not survive the night."
26123,American Pie Presents: The Book of Love,2009-12-07,5.257,1692,42.242,en,"[{'id': 35, 'name': 'Comedy'}]",8000000,5021219,93,"['Capital Arts Entertainment', 'Universal Pictures Home Entertainment']","Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined, and with incomplete advice, the Bible leads them on a hilarious journey to lose their virginity."
1266985,Lady Guard,2024-05-14,4.0,1,35.594,tl,"[{'id': 18, 'name': 'Drama'}]",0,0,48,['Vivamax'],"Every week, warehouse security guard Estelle, turns a blind eye to the illegal gambling at the warehouse in exchange for financial and sexual favors. But when a younger and more beautiful new recruit, Meryl, arrives, will Estelle be able to keep her place as the lady guard?"
81774,Exploits of a Young Don Juan,1986-11-04,5.673,194,33.147,fr,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,1300000,100,"['Séléna Audiovisuel', 'Antea Cinematografica', 'Lagonda Films', 'Les Films Ariane', 'Orphée Arts']","In 1914, sixteen year old Roger returnd home from boarding school during vacation to find his puberty hit hard in a house filled with beautiful women. These women have previous engagements with other men who are away, and during this time, Roger impregnates them all, including his aunt and sister, then devises plans to cuckold those men."
359246,Hell House LLC,2015-10-16,6.483,405,38.218,en,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,0,93,"['Cognetti Films', ""Marlyous' Boys""]","Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really happened."
613,Downfall,2004-09-16,7.861,3700,33.362,de,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",16000000,92200000,155,"['NDR', 'ORF', 'Degeto Film', 'EOS Entertainment', 'WDR', 'RAI', 'Constantin Film']","In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender."
436931,Pokémon the Movie: I Choose You!,2017-07-15,7.058,609,31.738,ja,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",0,37552144,98,"['OLM', 'Pikachu Project', 'Shogakukan', 'Shogakukan-Shueisha Productions', 'TV Tokyo', 'The Pokémon Company', 'TakaraTomy', 'East Japan Marketing & Communications', 'TOHO']","Ash Ketchum wakes up late one morning after having broken his alarm clock in his sleep. He eventually makes it to Professor Oak's lab, but is told that the three starter List of Pokémon (Bulbasaur, Squirtle, and Charmander) have already been taken by Trainers who were on time. However, Oak reveals that he has one more Pokémon, an Electric-type named Pikachu. Despite its volatile and feisty personality, as well as its refusal to get inside a Poké Ball, Ash happily takes Pikachu for his journey."
49040,The Bourne Legacy,2012-08-08,6.221,5528,31.733,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",130000000,276600000,135,"['Universal Pictures', 'Relativity Media', 'Captivate Entertainment', 'dentsu', 'The Kennedy/Marshall Company']",New CIA operative Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.
9535,Analyze This,1999-03-05,6.483,1804,28.231,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",80000000,176885658,103,"['Spring Creek Pictures', 'Tribeca Productions', 'Baltimore Pictures', 'Warner Bros. Pictures', 'Village Roadshow Pictures', 'NPV Entertainment', 'Face Productions']","Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster."
10184,He's Just Not That Into You,2009-02-06,6.546,3535,36.98,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",40000000,178866158,129,"['Flower Films', 'Warner Bros. Pictures', 'New Line Cinema']","Remember that really cute girl/guy who said they'd call – and didn't? Maybe they lost your number. Maybe they're in the hospital. Maybe they're awed by your looks, brains or success. Or maybe... They're just not that into you."
1155281,Creation of the Gods II: Demonic Confrontation,,0.0,0,29.976,zh,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]",0,0,0,[],
1213,The Talented Mr. Ripley,1999-12-25,7.194,3546,35.476,en,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",40000000,128798265,139,"['Mirage Enterprises', 'Timnick Films']","Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder."
289720,Outcast,2014-09-26,5.09,451,38.157,en,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",25000000,5148503,98,"['Media Max Productions', 'Notorious Films', '22h22']","A mysterious warrior teams up with the daughter and son of a deposed Chinese Emperor to defeat their cruel brother, who seeks their deaths."
9663,Starman,1984-12-13,6.909,820,25.47,en,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",22000000,28744356,115,"['Columbia Pictures', 'Michael Douglas-Jarry J. Franco Productions', 'Delphi II Productions']","When an alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona, the government tries to stop them."
